

国内|央视,#genre#
CN•hk|明珠台, https://stream1.freetv.fun/4db377997e788111dc3a7a47fec67132e36bd8221c27f01f0d14ae82d86bc4ff.ctv
CN•hk|明珠台, https://stream1.freetv.fun/b49f11a7e68a76202daba76fb5c90eb8ef1c34d977c5e9eac0825112f74f87d3.ctv

CN•hk|美亚C+, http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
CN•hk|美亚C+, https://stream1.freetv.fun/99f3233e5bc35124a936ce032ec14fdf9c2ad50336346faaa4075affd912ca6e.m3u8
CN•hk|美亚C+, https://stream1.freetv.fun/32345d09e1f050cce33ecccc9c803cc97866cc36ddd83a8cca5395d0cd5ed20e.m3u8


CN•hk|无线翡翠频道, http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
CN•hk|无线翡翠频道, http://php.jdshipin.com:8880/smt.php?id=jade_twn
CN•hk|无线翡翠频道, http://php.jdshipin.com/smt.php?id=jade_twn
CN•hk|无线翡翠频道, https://stream1.freetv.fun/07b8f89d6c2bf405852bd8eb695e2389afdb45dfaf30d5273f8d2b819720681f.ctv
CN•hk|无线翡翠频道, https://stream1.freetv.fun/7626cd1e0830deb6cc37d51b751648e27e25c8136a22f61f6bb6ce5a85dcb0c4.ctv
CN•hk|无线翡翠频道, https://stream1.freetv.fun/ec738c8f8b5d5706670eb42e4fe79edc5d6f471ba93d0eb20dff4c372efef4db.ctv
CN•hk|无线翡翠频道, https://stream1.freetv.fun/8a31735d012894cb8c275ebf1a898a3bb42f7201dd54d6d1201d724877fd9c19.ctv
CN•hk|无线翡翠频道, https://stream1.freetv.fun/169afe453d043b4888d3e0684163a3c8e7c13738df07bcfa187dcd05223e3891.ctv
CN•hk|无线翡翠频道, https://stream1.freetv.fun/363a02513a5dbd6658d52b26c733386779319595957dce38c539ddb689d7b401.ctv

CN•hk|无线华丽频道, http://php.jdshipin.com/smt.php?id=Tvbjade
CN•hk|无线华丽频道, https://stream1.freetv.fun/f1d37838eb9f145fe4483d46a5977ec8e743b40ec2029aa1f8a93ae0c779eda3.ctv







国际|新闻,#genre#

SGP|CNA Asia, https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
SGP|CNA Asia, https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
SGP|CNA Asia, https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
SGP|CNA Asia, https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_2.m3u8
SGP|CNA Asia, https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_1.m3u8
SGP|CNA Asia, https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
SGP|CNA Asia, https://stream1.freetv.fun/5d67b3e9131d07f6e7da4e6fafda09cc609ee7fefb2e14ca14cf5bd6da5e4107.m3u8
    
UK|BBC News, https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8
UK|BBC News, https://vs-cmaf-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/iptv_hd_abr_v1.mpd
UK|BBC News•Asia, https://cdn4.skygo.mn/live/disk1/BBC_News/HLSv3-FTA/BBC_News.m3u8
UK|BBC News•US, https://d2vnbkvjbims7j.cloudfront.net/containerA/LTN/playlist.m3u8
UK|BBC News•Europe, https://viamotionhsi.netplus.ch/live/eds/bbcworld/browser-HLS8/bbcworld.m3u8

US|CNN News, https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
US|CNN News, https://stream1.freetv.fun/8f00cf1e1b9e5033eb0981c4133b321c3812c3bb977c3f497eb2762ca045a075.m3u8

AL|AlJazeera•EN, http://live-hls-web-aje.getaj.net/AJE/01.m3u8
AL|AlJazeera•EN, https://live-hls-web-aje.getaj.net/AJE/01.m3u8
AL|AlJazeera•EN, https://d1cy85syyhvqz5.cloudfront.net/v1/master/7b67fbda7ab859400a821e9aa0deda20ab7ca3d2/aljazeeraLive/AJE/index.m3u8

US|ABC News Live, https://content.uplynk.com/channel/3324f2467c414329b3b0cc5cd987b6be.m3u8
US|ABC News Live, https://wikinew.newkso.ru/wiki/ustvabcnews/mono.m3u8
US|ABC News Live, http://41.205.93.154/ABC/index.m3u8
US|ABC News Live, https://d4ybyqrhce41r.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-xumo-linear-nbcu-hlsv3/master.m3u8?ads.channelId=99991626
US|ABC News, https://c.mjh.nz/abc-news.m3u8

US|ABC News•AU, https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index.m3u8
US|ABC News•AU, https://c.mjh.nz/abc-news.m3u8

US|Fox LiveNOW, https://fox-foxnewsnow-vizio.amagi.tv/playlist.m3u8
US|Fox LiveNOW, https://livetv-fa.tubi.video/fox-live-now/index.m3u8
US|Fox LiveNOW, https://fox-foxnewsnow-vizio.amagi.tv/playlist.m3u8
US|FOX NEWS, https://tv.balkanweb.com/news24/livestream/chunks.m3u8
US|FOX NEWS, http://tv.balkanweb.com:8081/news24/livestream/chunks.m3u8

US|Newsmax2, https://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
US|Newsmax2, http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
US|Newsmax2, https://newsmax-vizio.amagi.tv/playlist.m3u8
US|Newsmax2, https://newsmax-samsungus.amagi.tv/playlist.m3u8
US|Newsmax, https://nmx1ota.akamaized.net/hls/live/2107010/Live_1/index.m3u8

US|Sky News Extra 3, https://skynewsau-live.akamaized.net/hls/live/2002691/skynewsau-extra3/master.m3u8
US|NBC News NOW, https://livehub-voidnet.onrender.com/cluster/streamcore/us/NBC_REDIS.m3u8

US|CBC News, https://dbrb49pjoymg4.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod_default_xumo-ams-aws/master.m3u8?ads.xumo_channelId=99991276

UK|GB News, https://live-gbnews.simplestreamcdn.com/live5/gbnews/bitrate1.isml/manifest.m3u8
UK|GB News, https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-gbnewsnz-samsungnz/playlist.m3u8

FR|France 24, https://live.france24.com/hls/live/2037218-b/F24_EN_HI_HLS/master_5000.m3u8

UK|Reuters, https://amg00453-reuters-amg00453c1-rakuten-uk-2110.playouts.now.amagi.tv/playlist/amg00453-reuters-reuters-rakutenuk/playlist.m3u8

US|CBS News, https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master.m3u8
US|CBS News, http://fl3.moveonjoy.com/CBS_News/index.m3u8
US|CBS News, https://fl3.moveonjoy.com/CBS_News/index.m3u8

US|Bloomberg HT, https://ciner-live.daioncdn.net/bloomberght/bloomberght.m3u8
US|Bloomberg HT, https://ciner.daioncdn.net/bloomberght/bloomberght_720p.m3u8
US|Bloomberg Television, https://liveprodusphoenixeast.akamaized.net/USPhx-HD/Channel-TX-USPhx-AWS-virginia-1/Source-USPhx-16k-1-s6lk2-BP-07-02-81ykIWnsMsg_live.m3u8

US|NBC News Now, https://jmp2.uk/sam-GBBB1500004LG.m3u8

US|CNBC•Business, http://41.205.93.154/CNBC/index.m3u8
US|CNBC•Business, http://fl5.moveonjoy.com/CNBC/index.m3u8
US|CNBC•Indonesia, http://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/chunklist_w528900641_b384000_sleng.m3u8
US|CNBC•Indonesia, https://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/chunklist_w31589757_b384000_sleng.m3u8?_=1547207286697&checkedby:iptvcat.com

RU|RT News, https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
RU|RT News, https://rt-glb.rttv.com/live/rtnews/playlist.m3u8

US|ABC Australia, https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index.m3u8
IN|Wion News, https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
IR|Iran PressTV, https://live.presstv.ir/hls/presstv_5_482/index.m3u8
IR|Iran PressTV, https://live.presstv.ir/hls/presstv.m3u8

IS|I24 News English, https://bcovlive-a.akamaihd.net/ecf224f43f3b43e69471a7b626481af0/eu-central-1/5377161796001/playlist.m3u8

CN|Taiwan Plus, https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
KO|Arirang TV UN, https://amdlive-ch02-ctnd-com.akamaized.net/arirang_2ch/smil:arirang_2ch.smil/playlist.m3u8
UK|Prudent Media, https://prudentmcdn.rixcast.com/prudentm.m3u8
IN|India Today [Not 24/7], https://indiatodaylive.akamaized.net/hls/live/2014320/indiatoday/indiatodaylive/playlist.m3u8

US|ABC Australia, https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index.m3u8
US|InfoWars Network, https://freespeech.akamaized.net/hls/live/2016712/live1/playlist.m3u8
US|ESPN News•Sports, http://fl3.moveonjoy.com/ESPN_NEWS/index.m3u8
US|ESPN News•Sports, http://38.96.178.201:80/live/ESPNews/index.m3u8
US|ESPN News•Sports, https://fl3.moveonjoy.com/ESPN_NEWS/index.m3u8

US|Channel 11 (Scottsdale AZ), https://cdn3.wowza.com/5/RXJNMFI3VlVkOEFP/scottsdale/G0040_007/chunklist.m3u8
UN|UN Web TV, https://cdnapi.kaltura.com/p/2503451/sp/250345100/playManifest/entryId/1_gb6tjmle/protocol/https/format/applehttp/a.m3u8
US|VOA TV Africa, https://voa-ingest.akamaized.net/hls/live/2033874/tvmc06/playlist.m3u8
KH|EAC News TV, https://live-evg17.tv360.metfone.com.kh/LiveApp/streams/eacnews.m3u8

US|Channel 82, https://service.webvideocore.net/CL1olYogIrDWvwqiIKK7eBmnWbRkKKsu3nqabm9GlX02JOj3CDNXzodJMDEN2dk3/a_bq9clxfbupwg.m3u8
US|TalkTV, https://live-talktv-ssai.simplestreamcdn.com/v1/master/774d979dd66704abea7c5b62cb34c6815fda0d35/talktv-live/index.m3u8


MY|RTM ASEAN, https://d25tgymtnqzu8s.cloudfront.net/event/smil:event1/chunklist_b2596000_slENG.m3u8
ZA|SABC Lehae, https://sabctretalh.cdn.mangomolo.com/lehae/smil:lehae.stream.smil/master.m3u8
ZA|SABC News, https://sabconetanw.cdn.mangomolo.com/news/smil:news.stream.smil/master.m3u8
IN|NDTV, https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/master.m3u8

US|Newsy, https://547f72e6652371c3.mediapackage.us-east-1.amazonaws.com/out/v1/e3e6e29095844c4ba7d887f01e44a5ef/index.m3u8
Tog|NW Info 2 EN, https://hls.newworldtv.com/nw-info-2/video/live.m3u8
US|Top Stories by Newsy, https://content.uplynk.com/channel/33c48f602cfd4474b957eb4ad999caf8.m3u8

US|MSNBC, http://41.205.93.154/MSNBC/index.m3u8

US|The First TV, https://thefirst-oando.amagi.tv/playlist.m3u8
US|BEK TV News•FM, https://cdn3.wowza.com/5/ZWQ1K2NYTmpFbGsr/BEK-WOWZA-1/smil:BEKPRIMEeast.smil/playlist.m3u8
AU|6PR Perth•FM, https://6prlive.akamaized.net/hls/live/2033806/6PR/index.m3u8
AU|2GB Sydney•FM, https://2gblive.akamaized.net/hls/live/2033805/2GB/index.m3u8
AU|3AW Melbourne•FM, https://3awlive.akamaized.net/hls/live/2032295/3AW/index.m3u8




国内|高清 ,#genre#

四川卫视4K, https://5r5tv.71781011.xyz/stream/channelid/1166462495?ticket=049c3c31babded6b916abc5851963815fff9ed0c&profile=pass
湖南卫视4K, https://5r5tv.71781011.xyz/stream/channelid/139225589?ticket=d39f49737f7da87783ca294ac20d3eb71f79cc16&profile=pass
深圳卫视4K, https://5r5tv.71781011.xyz/stream/channelid/763141934?ticket=be30a25fa84c6855d386f8a4a75100963398aa31&profile=pass
浙江卫视4K, https://5r5tv.71781011.xyz/stream/channelid/2058826982?ticket=5709c0b50aa742e0a29084aeafc76c4143ca56b7&profile=pass
江苏卫视4K, https://5r5tv.71781011.xyz/stream/channelid/358431831?ticket=8a246a0682068c73fd3fe316c478e5b308a27fcc&profile=pass
广东卫视4K, https://5r5tv.71781011.xyz/stream/channelid/1860352630?ticket=2cfb9521a4202dab6ecbf2eb9179184e24981777&profile=pass
山东卫视4K, https://5r5tv.71781011.xyz/stream/channelid/1546932614?ticket=a0e5a20cfaeaa032a819b7969460b4bf14dc0c79&profile=pass
东方卫视4K, https://5r5tv.71781011.xyz/stream/channelid/1482191567?ticket=ec88d78f98d03987aafe79daad607208e9056a7b&profile=pass

广东4K超高清,  http://38.75.136.137:98/gslb/dsdqpub/gdtvs3.m3u8?auth=testpub
浙江卫视4k, https://play-qukan.cztv.com/live/1758879019692345.m3u8
河北4K, https://event.pull.hebtv.com:443/live/live101.m3u8
苏州4K, https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8


爱上4K, https://5r5tv.71781011.xyz/stream/channelid/861053183?ticket=7607de6a6a0d6370db0f2443ff7333cc93ec3df9&profile=pass
4K超清, https://5r5tv.71781011.xyz/stream/channelid/731839214?ticket=2b1031f8dec2b56b08084af961554b109da59ff9&profile=pass





地方|系列 ,#genre#

BRTV国际频道, https://5r5tv.71781011.xyz/stream/channelid/1859629219?ticket=d0443074e9b6fe684b345d25f44647eb6f3a70be&profile=pass
BRTV卡酷少儿, https://5r5tv.71781011.xyz/stream/channelid/1051367919?ticket=b7a02f08787d7de8413159afb524925cc4265b8c&profile=pass
BRTV体育休闲, https://5r5tv.71781011.xyz/stream/channelid/1015049560?ticket=d12980283e8949aeb8a335e5b60641f9dec85cab&profile=pass
BRTV北京卫视, https://5r5tv.71781011.xyz/stream/channelid/1635513966?ticket=41f35a886ae9e0274397734bb25aa713b21e164a&profile=pass
BRTV纪实科教, https://5r5tv.71781011.xyz/stream/channelid/1332361868?ticket=67a82d2f4da02d53b6b794c10c09fb5363286409&profile=pass
BRTV影视, https://5r5tv.71781011.xyz/stream/channelid/1454051098?ticket=8cfc73f18b371def8b3aa78f716857ef1a452b10&profile=pass
BRTV文艺, https://5r5tv.71781011.xyz/stream/channelid/1825798266?ticket=66afea3d337d93834ed66977553a5f60eb68fa6d&profile=pass
BRTV财经, https://5r5tv.71781011.xyz/stream/channelid/455487619?ticket=7b0c7630fb460dc272133142e92980aef7a60507&profile=pass
BRTV生活, https://5r5tv.71781011.xyz/stream/channelid/1500267062?ticket=a0e2698da214b0aeaa87bcca1a1a7e941ac02052&profile=pass
BRTV新闻, https://5r5tv.71781011.xyz/stream/channelid/961635282?ticket=a80deb5a9680ae903f2994773de5b85fef037512&profile=pass

纪实人文, https://5r5tv.71781011.xyz/stream/channelid/2061819261?ticket=48ff2631658fa86a06d41ac6ff95b80a7e3cf457&profile=pass
财富天下, https://5r5tv.71781011.xyz/stream/channelid/817518415?ticket=43804b9e7b68ddeacffd8b14aff815a00c25223d&profile=pass
山东教育, https://5r5tv.71781011.xyz/stream/channelid/1961171177?ticket=cb2ddab007948961c69f88e4fa5dd1738b7a8e32&profile=pass



上海新闻,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001014/index.m3u8
东方财经,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001318/index.m3u8
第一财经,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001017/index.m3u8
上海都市,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001015/index.m3u8
金鹰纪实,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001230/index.m3u8
上海教育,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001268/index.m3u8
五星体育,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001018/index.m3u8
东方影视,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001016/index.m3u8
欢笑剧场,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001193/index.m3u8
都市剧场,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001203/index.m3u8
法治天地,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001195/index.m3u8
茶友频道,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001234/index.m3u8
快乐垂钓,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001235/index.m3u8
乐游,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001200/index.m3u8
金色学堂,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001194/index.m3u8
家庭理财,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001278/index.m3u8
财富天下,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001219/index.m3u8
生活时尚,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001199/index.m3u8
游戏风云,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001192/index.m3u8


第一财经, http://gslbserv.itv.cmvideo.cn/5000000010000027146/1.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=3
东方财经, http://gslbserv.itv.cmvideo.cn/5000000007000010003/1.m3u8?channel-id=bestzb&Contentid=5000000007000010003&livemode=1&stbId=3
东方影视, http://gslbserv.itv.cmvideo.cn/5000000010000032212/1.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=3
上海都市, http://gslbserv.itv.cmvideo.cn/5000000010000018926/1.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
新闻综合, http://gslbserv.itv.cmvideo.cn/5000000011000031110/1.m3u8?channel-id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=3
都市剧场, http://gslbserv.itv.cmvideo.cn/5000000011000031111/1.m3u8?channel-id=bestzb&Contentid=5000000011000031111&livemode=1&stbId=3
法治天地, http://gslbserv.itv.cmvideo.cn/9001547084732463424/1.m3u8?channel-id=bestzb&Contentid=9001547084732463424&livemode=1&stbId=3
欢笑剧场, http://gslbserv.itv.cmvideo.cn/5000000007000010001/1.m3u8?channel-id=bestzb&Contentid=5000000007000010001&livemode=1&stbId=3
欢笑剧场, http://gslbserv.itv.cmvideo.cn/5000000002000009455/1.m3u8?channel-id=bestzb&Contentid=5000000002000009455&livemode=1&stbId=3
金色学堂, http://gslbserv.itv.cmvideo.cn/5000000010000026105/1.m3u8?channel-id=bestzb&Contentid=5000000010000026105&livemode=1&stbId=3
五星体育, http://gslbserv.itv.cmvideo.cn/5000000010000017540/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
劲爆体育, http://gslbserv.itv.cmvideo.cn/5000000002000029972/1.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=3
游戏风云, http://gslbserv.itv.cmvideo.cn/5000000011000031114/1.m3u8?channel-id=bestzb&Contentid=5000000011000031114&livemode=1&stbId=3
生活时尚, http://gslbserv.itv.cmvideo.cn/5000000002000019634/1.m3u8?channel-id=bestzb&Contentid=5000000002000019634&livemode=1&stbId=3






BRTV纪实科教,  http://38.75.136.137:98/gslb/dsdqpub/btv3.m3u8?auth=testpub
重庆新闻,  http://38.75.136.137:98/gslb/dsdqpub/cqxw.m3u8?auth=testpub
重庆社会与法,  http://38.75.136.137:98/gslb/dsdqpub/cqds.m3u8?auth=testpub
天津都市,  http://38.75.136.137:98/gslb/dsdqpub/tjtv4.m3u8?auth=testpub
天津影视,  http://38.75.136.137:98/gslb/dsdqpub/tjtv3.m3u8?auth=testpub
五星体育,  http://38.75.136.137:98/gslb/dsdqpub/wxtyhd.m3u8?auth=testpub
第一财经,  http://38.75.136.137:98/gslb/dsdqpub/dycjhd.m3u8?auth=testpub
东方影视,  http://38.75.136.137:98/gslb/dsdqpub/shdsjhd.m3u8?auth=testpub
上海新闻,  http://38.75.136.137:98/gslb/dsdqpub/shxwhd.m3u8?auth=testpub
生活时尚,  http://38.75.136.137:98/gslb/dsdqpub/shsshd.m3u8?auth=testpub


浙江新闻, https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际, https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科, https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录, https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生, https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济, https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江, https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江少儿, https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8

DAZN体育壹, rtmp://f13h.mine.nu/sat/tv731
纬来体育, rtmp://f13h.mine.nu/sat/tv721
纬来体育, rtmp://f13h.mine.nu:1935/sat/tv721

天津体育,  http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
南国都市, https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de



地方|其他 ,#genre#

苏州4k, https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州社会经济, https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
镇江新闻综合, http://cm-wshls.homecdn.com/live/2aa50.m3u8
镇江新闻综合, http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&amp;wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
赣榆新闻综合,rtmp://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv

青岛休闲资讯,  http://38.75.136.137:98/gslb/dsdqpub/sdqdtv4.m3u8?auth=testpub
青岛新闻综合,  http://38.75.136.137:98/gslb/dsdqpub/sdqdtv1.m3u8?auth=testpub
青岛生活服务,  http://38.75.136.137:98/gslb/dsdqpub/sdqdtv2.m3u8?auth=testpub
青岛影视频道,  http://38.75.136.137:98/gslb/dsdqpub/sdqdtv3.m3u8?auth=testpub
青岛都市频道,  http://38.75.136.137:98/gslb/dsdqpub/sdqdtv5.m3u8?auth=testpub
重庆红岩文化,  http://38.75.136.137:98/gslb/dsdqpub/cqss.m3u8?auth=testpub
重庆文体娱乐,  http://38.75.136.137:98/gslb/dsdqpub/cqyl.m3u8?auth=testpub
重庆重广融媒,  http://38.75.136.137:98/gslb/dsdqpub/cqjc.m3u8?auth=testpub
重庆红叶,  http://38.75.136.137:98/gslb/dsdqpub/cqkj.m3u8?auth=testpub
重庆汽摩,  http://38.75.136.137:98/gslb/dsdqpub/cqqm.m3u8?auth=testpub
重庆少儿,  http://38.75.136.137:98/gslb/dsdqpub/cqse.m3u8?auth=testpub
湖北经视,  http://38.75.136.137:98/gslb/dsdqpub/hbjs.m3u8?auth=testpub
宁夏卫视,  http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
天津新闻,  http://38.75.136.137:98/gslb/dsdqpub/tjtv1.m3u8?auth=testpub
天津教育,  http://38.75.136.137:98/gslb/dsdqpub/tjtv6.m3u8?auth=testpub
天津文艺,  http://38.75.136.137:98/gslb/dsdqpub/tjtv2.m3u8?auth=testpub
女性时尚,  http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub


岭南戏曲,  http://38.75.136.137:98/gslb/dsdqpub/gdlnxq.m3u8?auth=testpub
广东少儿,  http://38.75.136.137:98/gslb/dsdqpub/gdtvs5.m3u8?auth=testpub
广东民生,  http://38.75.136.137:98/gslb/dsdqpub/gdgga.m3u8?auth=testpub
广东体育,  http://38.75.136.137:98/gslb/dsdqpub/gdty.m3u8?auth=testpub
广东新闻,  http://38.75.136.137:98/gslb/dsdqpub/gdxwa.m3u8?auth=testpub
广东珠江,  http://38.75.136.137:98/gslb/dsdqpub/gdzj.m3u8?auth=testpub
广西都市,  http://38.75.136.137:98/gslb/dsdqpub/gxds.m3u8?auth=testpub
广西国际,  http://38.75.136.137:98/gslb/dsdqpub/gxgj.m3u8?auth=testpub
广西新闻,  http://38.75.136.137:98/gslb/dsdqpub/gxxw.m3u8?auth=testpub
广西移动,  http://38.75.136.137:98/gslb/dsdqpub/gxyd.m3u8?auth=testpub
广西综艺旅游,  http://38.75.136.137:98/gslb/dsdqpub/gxzy.m3u8?auth=testpub
湖北综合,  http://38.75.136.137:98/gslb/dsdqpub/hbzh.m3u8?auth=testpub
湖北教育,  http://38.75.136.137:98/gslb/dsdqpub/hbjy.m3u8?auth=testpub
湖北垄上,  http://38.75.136.137:98/gslb/dsdqpub/hbls.m3u8?auth=testpub
湖北生活,  http://38.75.136.137:98/gslb/dsdqpub/hbty.m3u8?auth=testpub



音乐现场, https://5r5tv.71781011.xyz/stream/channelid/417862428?ticket=dc02b2501e2484257f8e136e7aaed24790b3b8a6&profile=pass
朝阳融媒, https://5r5tv.71781011.xyz/stream/channelid/1620074539?ticket=66a5c435e2652150326209dfdbf73f9277cf49e7&profile=pass
密云电视台, https://5r5tv.71781011.xyz/stream/channelid/1162770270?ticket=0ef8e027220bef9815ab7de8aefbf3357a9f6ddc&profile=pass
房山电视台, https://5r5tv.71781011.xyz/stream/channelid/1760982322?ticket=c3a8f6e1b663a5bb5b16676343bf681e0d7a3c39&profile=pass
延庆电视台, https://5r5tv.71781011.xyz/stream/channelid/91656989?ticket=e694503a02e103d4a7ffcc13cd9ff7bd90f738d3&profile=pass







数字|剧场 ,#genre#

武侠剧场, https://5r5tv.71781011.xyz/stream/channelid/274387009?ticket=152316da3c10210775eac272001bf7cbc582e457&profile=pass
热播剧场, https://5r5tv.71781011.xyz/stream/channelid/1031231033?ticket=ac50d13b3a97ba5c54d1aa25e555830a64271ad0&profile=pass
古装剧场, https://5r5tv.71781011.xyz/stream/channelid/831590974?ticket=4e05b7e1bf11eceff0bac91d3f875588b529551b&profile=pass
军旅剧场, https://5r5tv.71781011.xyz/stream/channelid/27652562?ticket=65e4b250d3206a8f78f3696733941ff1797886de&profile=pass
家庭影院, https://5r5tv.71781011.xyz/stream/channelid/150450064?ticket=c9382308eececcc21b4549c821bccb9f4b9212ec&profile=pass
经典电影, https://5r5tv.71781011.xyz/stream/channelid/1286158805?ticket=df81cad25689692865dce27a2cffd855bdbaf3a8&profile=pass
喜剧影院, https://5r5tv.71781011.xyz/stream/channelid/1790761448?ticket=4482fdddd1c72aafa7aec4d9fed904bf7124277c&profile=pass

淘电影, https://5r5tv.71781011.xyz/stream/channelid/1098774811?ticket=868976872a65b461f5d27c21cc1ec9fa0e92b183&profile=pass
好学生, https://5r5tv.71781011.xyz/stream/channelid/1029916222?ticket=33d72d02976d3f2b4547c43343863c5501f28e94&profile=pass
老电影, https://5r5tv.71781011.xyz/stream/channelid/1647453063?ticket=ef78eb75865145fd24b7519ffcb261d846464b8d&profile=pass
淘剧场, https://5r5tv.71781011.xyz/stream/channelid/751888435?ticket=ef02708ec6c0c2ea49072b7e70f4d5f8dc18b0a8&profile=pass
淘娱乐, https://5r5tv.71781011.xyz/stream/channelid/1875406775?ticket=b773794e33d750f10125784f5ac763513aa918d3&profile=pass
淘精彩, https://5r5tv.71781011.xyz/stream/channelid/2015164038?ticket=2ac59553e9734969c7c575eeb99ac84f1d1820bb&profile=pass
